0.5694444444444444, 1.0
0.5138888888888888, 1.0
0.5, 1.0
0.5833333333333334, 1.0
0.5277777777777778, 1.0
0.4027777777777778, 1.0
0.4583333333333333, 1.0
0.375, 1.0
0.5555555555555556, 1.0
0.5833333333333334, 1.0
0.5694444444444444, 1.0
0.5833333333333334, 1.0
0.625, 1.0
0.4305555555555556, 1.0
0.5138888888888888, 1.0
0.5416666666666666, 1.0
0.5555555555555556, 1.0
0.4861111111111111, 1.0
0.5833333333333334, 1.0
0.5555555555555556, 1.0
0.5416666666666666, 1.0
0.5972222222222222, 1.0
0.5555555555555556, 1.0
0.4583333333333333, 1.0
0.5972222222222222, 1.0
0.5277777777777778, 1.0
0.5, 1.0
0.4444444444444444, 1.0
0.6111111111111112, 1.0
0.3472222222222222, 1.0
0.5555555555555556, 1.0
0.5555555555555556, 1.0
0.4722222222222222, 1.0
0.375, 1.0
0.4305555555555556, 1.0
0.4722222222222222, 1.0
0.4722222222222222, 1.0
0.6527777777777778, 1.0
0.5416666666666666, 1.0
0.5555555555555556, 1.0
0.6111111111111112, 1.0
0.5277777777777778, 1.0
0.5694444444444444, 1.0
0.4305555555555556, 1.0
0.5694444444444444, 1.0
0.5138888888888888, 1.0
0.5277777777777778, 1.0
0.5694444444444444, 1.0
0.5277777777777778, 1.0
0.4166666666666667, 1.0

0.5, 2.0
0.5416666666666666, 2.0
0.5555555555555556, 2.0
0.5416666666666666, 2.0
0.5138888888888888, 2.0
0.4444444444444444, 2.0
0.5555555555555556, 2.0
0.5833333333333334, 2.0
0.5416666666666666, 2.0
0.6111111111111112, 2.0
0.3888888888888889, 2.0
0.5972222222222222, 2.0
0.4444444444444444, 2.0
0.6111111111111112, 2.0
0.4027777777777778, 2.0
0.4861111111111111, 2.0
0.4861111111111111, 2.0
0.5277777777777778, 2.0
0.4444444444444444, 2.0
0.4444444444444444, 2.0
0.3611111111111111, 2.0
0.5694444444444444, 2.0
0.5972222222222222, 2.0
0.5138888888888888, 2.0
0.5416666666666666, 2.0
0.3472222222222222, 2.0
0.4444444444444444, 2.0
0.5555555555555556, 2.0
0.4861111111111111, 2.0
0.5, 2.0
0.5277777777777778, 2.0
0.6111111111111112, 2.0
0.4583333333333333, 2.0
0.5138888888888888, 2.0
0.5, 2.0
0.5555555555555556, 2.0
0.4861111111111111, 2.0
0.6111111111111112, 2.0
0.5138888888888888, 2.0
0.5555555555555556, 2.0
0.4861111111111111, 2.0
0.4166666666666667, 2.0
0.5138888888888888, 2.0
0.5694444444444444, 2.0
0.4166666666666667, 2.0
0.4861111111111111, 2.0
0.3888888888888889, 2.0
0.4305555555555556, 2.0
0.4166666666666667, 2.0
0.6666666666666666, 2.0

0.4444444444444444, 4.0
0.5277777777777778, 4.0
0.4027777777777778, 4.0
0.4861111111111111, 4.0
0.4027777777777778, 4.0
0.5, 4.0
0.4583333333333333, 4.0
0.5, 4.0
0.5, 4.0
0.5416666666666666, 4.0
0.6111111111111112, 4.0
0.4166666666666667, 4.0
0.3611111111111111, 4.0
0.4722222222222222, 4.0
0.4444444444444444, 4.0
0.4722222222222222, 4.0
0.5555555555555556, 4.0
0.4861111111111111, 4.0
0.4722222222222222, 4.0
0.5694444444444444, 4.0
0.6111111111111112, 4.0
0.6944444444444444, 4.0
0.5555555555555556, 4.0
0.5, 4.0
0.5416666666666666, 4.0
0.4583333333333333, 4.0
0.5416666666666666, 4.0
0.4722222222222222, 4.0
0.3888888888888889, 4.0
0.375, 4.0
0.5, 4.0
0.4027777777777778, 4.0
0.4444444444444444, 4.0
0.5138888888888888, 4.0
0.4583333333333333, 4.0
0.4444444444444444, 4.0
0.5416666666666666, 4.0
0.4583333333333333, 4.0
0.4027777777777778, 4.0
0.5972222222222222, 4.0
0.3888888888888889, 4.0
0.4583333333333333, 4.0
0.5277777777777778, 4.0
0.5416666666666666, 4.0
0.5138888888888888, 4.0
0.5694444444444444, 4.0
0.5416666666666666, 4.0
0.5, 4.0
0.4722222222222222, 4.0
0.4166666666666667, 4.0

0.6666666666666666, 8.0
0.4722222222222222, 8.0
0.4444444444444444, 8.0
0.5694444444444444, 8.0
0.4166666666666667, 8.0
0.4861111111111111, 8.0
0.5, 8.0
0.4027777777777778, 8.0
0.4861111111111111, 8.0
0.5972222222222222, 8.0
0.5833333333333334, 8.0
0.5, 8.0
0.3611111111111111, 8.0
0.5555555555555556, 8.0
0.625, 8.0
0.5555555555555556, 8.0
0.4861111111111111, 8.0
0.5694444444444444, 8.0
0.5416666666666666, 8.0
0.5, 8.0
0.4444444444444444, 8.0
0.4583333333333333, 8.0
0.4722222222222222, 8.0
0.4861111111111111, 8.0
0.4166666666666667, 8.0
0.5555555555555556, 8.0
0.4444444444444444, 8.0
0.6111111111111112, 8.0
0.375, 8.0
0.5694444444444444, 8.0
0.5138888888888888, 8.0
0.5138888888888888, 8.0
0.4305555555555556, 8.0
0.3888888888888889, 8.0
0.3611111111111111, 8.0
0.3611111111111111, 8.0
0.5138888888888888, 8.0
0.4861111111111111, 8.0
0.5138888888888888, 8.0
0.3611111111111111, 8.0
0.5555555555555556, 8.0
0.5972222222222222, 8.0
0.5277777777777778, 8.0
0.6527777777777778, 8.0
0.5694444444444444, 8.0
0.5694444444444444, 8.0
0.5, 8.0
0.5416666666666666, 8.0
0.5555555555555556, 8.0
0.5694444444444444, 8.0

0.3888888888888889, 16.0
0.4444444444444444, 16.0
0.5972222222222222, 16.0
0.5833333333333334, 16.0
0.4166666666666667, 16.0
0.5277777777777778, 16.0
0.4861111111111111, 16.0
0.6388888888888888, 16.0
0.5833333333333334, 16.0
0.5, 16.0
0.4166666666666667, 16.0
0.4444444444444444, 16.0
0.375, 16.0
0.4444444444444444, 16.0
0.5694444444444444, 16.0
0.4444444444444444, 16.0
0.5138888888888888, 16.0
0.5833333333333334, 16.0
0.5555555555555556, 16.0
0.5555555555555556, 16.0
0.3888888888888889, 16.0
0.625, 16.0
0.4305555555555556, 16.0
0.4722222222222222, 16.0
0.4861111111111111, 16.0
0.5833333333333334, 16.0
0.375, 16.0
0.4583333333333333, 16.0
0.4305555555555556, 16.0
0.4583333333333333, 16.0
0.6388888888888888, 16.0
0.4861111111111111, 16.0
0.6527777777777778, 16.0
0.4305555555555556, 16.0
0.5, 16.0
0.4027777777777778, 16.0
0.4861111111111111, 16.0
0.5833333333333334, 16.0
0.5694444444444444, 16.0
0.3611111111111111, 16.0
0.5277777777777778, 16.0
0.5, 16.0
0.3888888888888889, 16.0
0.5416666666666666, 16.0
0.4583333333333333, 16.0
0.4722222222222222, 16.0
0.5416666666666666, 16.0
0.375, 16.0
0.4861111111111111, 16.0
0.5555555555555556, 16.0

0.5972222222222222, 32.0
0.5555555555555556, 32.0
0.5694444444444444, 32.0
0.6111111111111112, 32.0
0.5833333333333334, 32.0
0.625, 32.0
0.5, 32.0
0.5972222222222222, 32.0
0.3611111111111111, 32.0
0.4583333333333333, 32.0
0.6388888888888888, 32.0
0.4444444444444444, 32.0
0.6527777777777778, 32.0
0.375, 32.0
0.4722222222222222, 32.0
0.5, 32.0
0.5138888888888888, 32.0
0.4166666666666667, 32.0
0.4166666666666667, 32.0
0.5, 32.0
0.6111111111111112, 32.0
0.5694444444444444, 32.0
0.4722222222222222, 32.0
0.5, 32.0
0.5277777777777778, 32.0
0.5, 32.0
0.5694444444444444, 32.0
0.5972222222222222, 32.0
0.5277777777777778, 32.0
0.4722222222222222, 32.0
0.5138888888888888, 32.0
0.4166666666666667, 32.0
0.375, 32.0
0.4722222222222222, 32.0
0.4444444444444444, 32.0
0.5416666666666666, 32.0
0.5138888888888888, 32.0
0.5277777777777778, 32.0
0.4305555555555556, 32.0
0.6388888888888888, 32.0
0.625, 32.0
0.5833333333333334, 32.0
0.4861111111111111, 32.0
0.4583333333333333, 32.0
0.5416666666666666, 32.0
0.3611111111111111, 32.0
0.6111111111111112, 32.0
0.5416666666666666, 32.0
0.5138888888888888, 32.0
0.625, 32.0

0.5138888888888888, 64.0
0.3472222222222222, 64.0
0.4444444444444444, 64.0
0.6111111111111112, 64.0
0.5694444444444444, 64.0
0.5833333333333334, 64.0
0.4583333333333333, 64.0
0.5694444444444444, 64.0
0.5555555555555556, 64.0
0.5277777777777778, 64.0
0.5, 64.0
0.625, 64.0
0.6111111111111112, 64.0
0.625, 64.0
0.5138888888888888, 64.0
0.5416666666666666, 64.0
0.4444444444444444, 64.0
0.5833333333333334, 64.0
0.4861111111111111, 64.0
0.5277777777777778, 64.0
0.5694444444444444, 64.0
0.5555555555555556, 64.0
0.4166666666666667, 64.0
0.4305555555555556, 64.0
0.5833333333333334, 64.0
0.4305555555555556, 64.0
0.4027777777777778, 64.0
0.5, 64.0
0.5555555555555556, 64.0
0.5972222222222222, 64.0
0.5694444444444444, 64.0
0.6527777777777778, 64.0
0.4722222222222222, 64.0
0.4722222222222222, 64.0
0.6527777777777778, 64.0
0.5138888888888888, 64.0
0.5, 64.0
0.5, 64.0
0.5972222222222222, 64.0
0.4722222222222222, 64.0
0.5694444444444444, 64.0
0.5833333333333334, 64.0
0.5277777777777778, 64.0
0.5277777777777778, 64.0
0.5277777777777778, 64.0
0.6111111111111112, 64.0
0.5416666666666666, 64.0
0.5694444444444444, 64.0
0.4583333333333333, 64.0
0.625, 64.0
